Timestamp,Roll_Delta,Pitch_Delta,Heading_Delta,Detected_Gesture,Actual_Roll,Actual_Pitch,Actual_Heading
179646364,0,-1,0,Centered,"[21, 21, 21, 21, 21]","[1, 1, 0, 0, 0]","[90, 90, 90, 90, 90]"
179673349,0,-1,0,Centered,"[21, 21, 21, 21, 21]","[1, 0, 0, 0, 0]","[90, 90, 90, 90, 90]"
179696900,0,0,0,Centered,"[21, 21, 21, 21, 21]","[0, 0, 0, 0, 0]","[90, 90, 90, 90, 90]"
179724635,0,0,0,Centered,"[21, 21, 21, 21, 21]","[0, 0, 0, 0, 0]","[90, 90, 90, 90, 90]"
179747352,0,0,0,Centered,"[21, 21, 21, 21, 21]","[0, 0, 0, 0, 0]","[90, 90, 90, 90, 90]"
179773177,0,0,1,Centered,"[21, 21, 21, 21, 21]","[0, 0, 0, 0, 0]","[90, 90, 90, 90, 91]"
179798081,0,0,1,Centered,"[21, 21, 21, 21, 21]","[0, 0, 0, 0, 0]","[90, 90, 90, 91, 91]"
179825060,0,0,1,Centered,"[21, 21, 21, 21, 21]","[0, 0, 0, 0, 0]","[90, 90, 91, 91, 91]"
179853692,0,0,1,Centered,"[21, 21, 21, 21, 21]","[0, 0, 0, 0, 0]","[90, 91, 91, 91, 91]"
179879550,0,0,0,Centered,"[21, 21, 21, 21, 21]","[0, 0, 0, 0, 0]","[91, 91, 91, 91, 91]"
179907399,-1,0,0,Centered,"[21, 21, 21, 21, 20]","[0, 0, 0, 0, 0]","[91, 91, 91, 91, 91]"
179958752,-1,0,0,Centered,"[21, 21, 21, 20, 20]","[0, 0, 0, 0, 0]","[91, 91, 91, 91, 91]"
179984360,-1,0,0,Centered,"[21, 21, 20, 20, 20]","[0, 0, 0, 0, 0]","[91, 91, 91, 91, 91]"
180009345,-1,0,0,Centered,"[21, 20, 20, 20, 20]","[0, 0, 0, 0, 0]","[91, 91, 91, 91, 91]"
180036354,0,0,0,Centered,"[20, 20, 20, 20, 20]","[0, 0, 0, 0, 0]","[91, 91, 91, 91, 91]"
180060362,0,0,0,Centered,"[20, 20, 20, 20, 20]","[0, 0, 0, 0, 0]","[91, 91, 91, 91, 91]"
180086600,0,0,0,Centered,"[20, 20, 20, 20, 20]","[0, 0, 0, 0, 0]","[91, 91, 91, 91, 91]"
180111065,0,0,0,Centered,"[20, 20, 20, 20, 20]","[0, 0, 0, 0, 0]","[91, 91, 91, 91, 91]"
180136369,0,0,0,Centered,"[20, 20, 20, 20, 20]","[0, 0, 0, 0, 0]","[91, 91, 91, 91, 91]"
180161563,0,0,0,Centered,"[20, 20, 20, 20, 20]","[0, 0, 0, 0, 0]","[91, 91, 91, 91, 91]"
180186890,0,0,0,Centered,"[20, 20, 20, 20, 20]","[0, 0, 0, 0, 0]","[91, 91, 91, 91, 91]"
180212157,0,0,0,Centered,"[20, 20, 20, 20, 20]","[0, 0, 0, 0, 0]","[91, 91, 91, 91, 91]"
180237724,0,0,1,Centered,"[20, 20, 20, 20, 20]","[0, 0, 0, 0, 0]","[91, 91, 91, 91, 92]"
180267810,0,0,1,Centered,"[20, 20, 20, 20, 20]","[0, 0, 0, 0, 0]","[91, 91, 91, 92, 92]"
180296541,0,0,1,Centered,"[20, 20, 20, 20, 20]","[0, 0, 0, 0, 0]","[91, 91, 92, 92, 92]"
180324368,0,0,1,Centered,"[20, 20, 20, 20, 20]","[0, 0, 0, 0, 0]","[91, 92, 92, 92, 92]"
180381043,-1,0,0,Centered,"[20, 20, 20, 20, 19]","[0, 0, 0, 0, 0]","[92, 92, 92, 92, 92]"
180406426,0,0,0,Centered,"[20, 20, 20, 19, 20]","[0, 0, 0, 0, 0]","[92, 92, 92, 92, 92]"
180431630,-1,0,0,Centered,"[20, 20, 19, 20, 19]","[0, 0, 0, 0, 0]","[92, 92, 92, 92, 92]"
180457152,-1,0,0,Centered,"[20, 19, 20, 19, 19]","[0, 0, 0, 0, 0]","[92, 92, 92, 92, 92]"
180482446,0,0,0,Centered,"[19, 20, 19, 19, 19]","[0, 0, 0, 0, 0]","[92, 92, 92, 92, 92]"
180507899,-1,0,0,Centered,"[20, 19, 19, 19, 19]","[0, 0, 0, 0, 0]","[92, 92, 92, 92, 92]"
180533337,0,0,0,Centered,"[19, 19, 19, 19, 19]","[0, 0, 0, 0, 0]","[92, 92, 92, 92, 92]"
180558362,0,0,0,Centered,"[19, 19, 19, 19, 19]","[0, 0, 0, 0, 0]","[92, 92, 92, 92, 92]"
180583888,0,0,0,Centered,"[19, 19, 19, 19, 19]","[0, 0, 0, 0, 0]","[92, 92, 92, 92, 92]"
180609346,0,0,0,Centered,"[19, 19, 19, 19, 19]","[0, 0, 0, 0, 0]","[92, 92, 92, 92, 92]"
180636092,0,0,0,Centered,"[19, 19, 19, 19, 19]","[0, 0, 0, 0, 0]","[92, 92, 92, 92, 92]"
180659902,0,0,1,Centered,"[19, 19, 19, 19, 19]","[0, 0, 0, 0, 0]","[92, 92, 92, 92, 93]"
180685626,0,-1,1,Centered,"[19, 19, 19, 19, 19]","[0, 0, 0, 0, -1]","[92, 92, 92, 93, 93]"
180710750,0,-1,1,Centered,"[19, 19, 19, 19, 19]","[0, 0, 0, -1, -1]","[92, 92, 93, 93, 93]"
180735802,0,-1,0,Centered,"[19, 19, 19, 19, 19]","[0, 0, -1, -1, -1]","[92, 93, 93, 93, 92]"
180761332,0,0,-1,Centered,"[19, 19, 19, 19, 19]","[0, -1, -1, -1, 0]","[93, 93, 93, 92, 92]"
180786385,0,1,-1,Centered,"[19, 19, 19, 19, 19]","[-1, -1, -1, 0, 0]","[93, 93, 92, 92, 92]"
180811730,0,1,-1,Centered,"[19, 19, 19, 19, 19]","[-1, -1, 0, 0, 0]","[93, 92, 92, 92, 92]"
180837523,0,1,0,Centered,"[19, 19, 19, 19, 19]","[-1, 0, 0, 0, 0]","[92, 92, 92, 92, 92]"
180869404,0,0,0,Centered,"[19, 19, 19, 19, 19]","[0, 0, 0, 0, 0]","[92, 92, 92, 92, 92]"
180926312,0,0,0,Centered,"[19, 19, 19, 19, 19]","[0, 0, 0, 0, 0]","[92, 92, 92, 92, 92]"
180955655,0,0,0,Centered,"[19, 19, 19, 19, 19]","[0, 0, 0, 0, 0]","[92, 92, 92, 92, 92]"
180980608,0,0,1,Centered,"[19, 19, 19, 19, 19]","[0, 0, 0, 0, 0]","[92, 92, 92, 92, 93]"
181006050,0,0,1,Centered,"[19, 19, 19, 19, 19]","[0, 0, 0, 0, 0]","[92, 92, 92, 93, 93]"
181031385,0,0,1,Centered,"[19, 19, 19, 19, 19]","[0, 0, 0, 0, 0]","[92, 92, 93, 93, 93]"
181059352,0,0,1,Centered,"[19, 19, 19, 19, 19]","[0, 0, 0, 0, 0]","[92, 93, 93, 93, 93]"
181082341,0,0,0,Centered,"[19, 19, 19, 19, 19]","[0, 0, 0, 0, 0]","[93, 93, 93, 93, 93]"
181107375,0,0,0,Centered,"[19, 19, 19, 19, 19]","[0, 0, 0, 0, 0]","[93, 93, 93, 93, 93]"
181132845,-1,0,0,Centered,"[19, 19, 19, 19, 18]","[0, 0, 0, 0, 0]","[93, 93, 93, 93, 93]"
181158438,-1,0,0,Centered,"[19, 19, 19, 18, 18]","[0, 0, 0, 0, 0]","[93, 93, 93, 93, 93]"
181188534,-1,0,1,Centered,"[19, 19, 18, 18, 18]","[0, 0, 0, 0, 0]","[93, 93, 93, 93, 94]"
181212520,-1,-1,1,Centered,"[19, 18, 18, 18, 18]","[0, 0, 0, 0, -1]","[93, 93, 93, 94, 94]"
181268052,0,-1,1,Centered,"[18, 18, 18, 18, 18]","[0, 0, 0, -1, -1]","[93, 93, 94, 94, 94]"
181307019,0,0,1,Centered,"[18, 18, 18, 18, 18]","[0, 0, -1, -1, 0]","[93, 94, 94, 94, 94]"
181335624,0,0,0,Centered,"[18, 18, 18, 18, 18]","[0, -1, -1, 0, 0]","[94, 94, 94, 94, 94]"
181360886,0,1,0,Centered,"[18, 18, 18, 18, 18]","[-1, -1, 0, 0, 0]","[94, 94, 94, 94, 94]"
181386082,1,1,0,Centered,"[18, 18, 18, 18, 19]","[-1, 0, 0, 0, 0]","[94, 94, 94, 94, 94]"
181416322,1,0,0,Centered,"[18, 18, 18, 19, 19]","[0, 0, 0, 0, 0]","[94, 94, 94, 94, 94]"
181445420,1,1,1,Centered,"[18, 18, 19, 19, 19]","[0, 0, 0, 0, 1]","[94, 94, 94, 94, 95]"
181475778,1,1,1,Centered,"[18, 19, 19, 19, 19]","[0, 0, 0, 1, 1]","[94, 94, 94, 95, 95]"
181495973,0,1,1,Centered,"[19, 19, 19, 19, 19]","[0, 0, 1, 1, 1]","[94, 94, 95, 95, 95]"
181522559,0,2,1,Centered,"[19, 19, 19, 19, 19]","[0, 1, 1, 1, 2]","[94, 95, 95, 95, 95]"
181546834,1,1,0,Centered,"[19, 19, 19, 19, 20]","[1, 1, 1, 2, 2]","[95, 95, 95, 95, 95]"
181571826,1,1,1,Centered,"[19, 19, 19, 20, 20]","[1, 1, 2, 2, 2]","[95, 95, 95, 95, 96]"
181600048,1,2,1,Centered,"[19, 19, 20, 20, 20]","[1, 2, 2, 2, 3]","[95, 95, 95, 96, 96]"
181622832,1,1,1,Centered,"[19, 20, 20, 20, 20]","[2, 2, 2, 3, 3]","[95, 95, 96, 96, 96]"
181647928,0,1,1,Centered,"[20, 20, 20, 20, 20]","[2, 2, 3, 3, 3]","[95, 96, 96, 96, 96]"
181673334,0,1,0,Centered,"[20, 20, 20, 20, 20]","[2, 3, 3, 3, 3]","[96, 96, 96, 96, 96]"
181698958,0,0,0,Centered,"[20, 20, 20, 20, 20]","[3, 3, 3, 3, 3]","[96, 96, 96, 96, 96]"
181724327,0,1,0,Centered,"[20, 20, 20, 20, 20]","[3, 3, 3, 3, 4]","[96, 96, 96, 96, 96]"
181749366,0,1,0,Centered,"[20, 20, 20, 20, 20]","[3, 3, 3, 4, 4]","[96, 96, 96, 96, 96]"
181778056,1,1,0,Centered,"[20, 20, 20, 20, 21]","[3, 3, 4, 4, 4]","[96, 96, 96, 96, 96]"
181800327,1,1,0,Centered,"[20, 20, 20, 21, 21]","[3, 4, 4, 4, 4]","[96, 96, 96, 96, 96]"
181827088,1,1,0,Centered,"[20, 20, 21, 21, 21]","[4, 4, 4, 4, 5]","[96, 96, 96, 96, 96]"
181850877,1,1,0,Centered,"[20, 21, 21, 21, 21]","[4, 4, 4, 5, 5]","[96, 96, 96, 96, 96]"
181876069,0,0,0,Centered,"[21, 21, 21, 21, 21]","[4, 4, 5, 5, 4]","[96, 96, 96, 96, 96]"
181901441,0,0,0,Centered,"[21, 21, 21, 21, 21]","[4, 5, 5, 4, 4]","[96, 96, 96, 96, 96]"
181926762,0,-1,0,Centered,"[21, 21, 21, 21, 21]","[5, 5, 4, 4, 4]","[96, 96, 96, 96, 96]"
181955341,0,-1,0,Centered,"[21, 21, 21, 21, 21]","[5, 4, 4, 4, 4]","[96, 96, 96, 96, 96]"
181977341,-1,-1,0,Centered,"[21, 21, 21, 21, 20]","[4, 4, 4, 4, 3]","[96, 96, 96, 96, 96]"
182008050,0,-1,0,Centered,"[21, 21, 21, 20, 21]","[4, 4, 4, 3, 3]","[96, 96, 96, 96, 96]"
182036645,0,-1,0,Centered,"[21, 21, 20, 21, 21]","[4, 4, 3, 3, 3]","[96, 96, 96, 96, 96]"
182063768,0,-1,0,Centered,"[21, 20, 21, 21, 21]","[4, 3, 3, 3, 3]","[96, 96, 96, 96, 96]"
182087413,1,0,0,Centered,"[20, 21, 21, 21, 21]","[3, 3, 3, 3, 3]","[96, 96, 96, 96, 96]"
182112766,0,0,0,Centered,"[21, 21, 21, 21, 21]","[3, 3, 3, 3, 3]","[96, 96, 96, 96, 96]"
182138015,1,0,0,Centered,"[21, 21, 21, 21, 22]","[3, 3, 3, 3, 3]","[96, 96, 96, 96, 96]"
182163361,1,0,0,Centered,"[21, 21, 21, 22, 22]","[3, 3, 3, 3, 3]","[96, 96, 96, 96, 96]"
182188557,2,0,1,Centered,"[21, 21, 22, 22, 23]","[3, 3, 3, 3, 3]","[96, 96, 96, 96, 97]"
182213821,2,0,1,Centered,"[21, 22, 22, 23, 23]","[3, 3, 3, 3, 3]","[96, 96, 96, 97, 97]"
182239376,2,-1,1,Centered,"[22, 22, 23, 23, 24]","[3, 3, 3, 3, 2]","[96, 96, 97, 97, 97]"
182264875,2,-1,1,Centered,"[22, 23, 23, 24, 24]","[3, 3, 3, 2, 2]","[96, 97, 97, 97, 97]"
182290324,2,-1,0,Centered,"[23, 23, 24, 24, 25]","[3, 3, 2, 2, 2]","[97, 97, 97, 97, 97]"
182318060,2,-1,0,Centered,"[23, 24, 24, 25, 25]","[3, 2, 2, 2, 2]","[97, 97, 97, 97, 97]"
182340893,2,0,0,Centered,"[24, 24, 25, 25, 26]","[2, 2, 2, 2, 2]","[97, 97, 97, 97, 97]"
182366334,2,-1,0,Centered,"[24, 25, 25, 26, 26]","[2, 2, 2, 2, 1]","[97, 97, 97, 97, 97]"
182392528,2,-1,0,Centered,"[25, 25, 26, 26, 27]","[2, 2, 2, 1, 1]","[97, 97, 97, 97, 97]"
182416523,2,-1,0,Centered,"[25, 26, 26, 27, 27]","[2, 2, 1, 1, 1]","[97, 97, 97, 97, 97]"
182467398,3,-1,0,Centered,"[26, 26, 27, 27, 29]","[2, 1, 1, 1, 1]","[97, 97, 97, 97, 97]"
182923535,4,-1,0,Centered,"[26, 27, 27, 29, 30]","[1, 1, 1, 1, 0]","[97, 97, 97, 97, 97]"
182949530,4,-1,0,Centered,"[27, 27, 29, 30, 31]","[1, 1, 1, 0, 0]","[97, 97, 97, 97, 97]"
182981343,5,-1,1,up,"[27, 29, 30, 31, 32]","[1, 1, 0, 0, 0]","[97, 97, 97, 97, 98]"
183043324,6,-1,2,up,"[29, 30, 31, 32, 35]","[1, 0, 0, 0, 0]","[97, 97, 97, 98, 99]"
183073360,6,-1,2,Centered,"[30, 31, 32, 35, 36]","[0, 0, 0, 0, -1]","[97, 97, 98, 99, 99]"
183103359,6,-1,3,Centered,"[31, 32, 35, 36, 37]","[0, 0, 0, -1, -1]","[97, 98, 99, 99, 100]"
183133348,7,-2,2,Centered,"[32, 35, 36, 37, 39]","[0, 0, -1, -1, -2]","[98, 99, 99, 100, 100]"
183193345,7,-2,3,Centered,"[35, 36, 37, 39, 42]","[0, -1, -1, -2, -2]","[99, 99, 100, 100, 102]"
183221329,7,-2,4,Centered,"[36, 37, 39, 42, 43]","[-1, -1, -2, -2, -3]","[99, 100, 100, 102, 103]"
183249519,8,-1,3,Centered,"[37, 39, 42, 43, 45]","[-1, -2, -2, -3, -2]","[100, 100, 102, 103, 103]"
183297517,9,0,5,Centered,"[39, 42, 43, 45, 48]","[-2, -2, -3, -2, -2]","[100, 102, 103, 103, 105]"
183321514,7,0,3,Centered,"[42, 43, 45, 48, 49]","[-2, -3, -2, -2, -2]","[102, 103, 103, 105, 105]"
183351512,7,1,2,Centered,"[43, 45, 48, 49, 50]","[-3, -2, -2, -2, -2]","[103, 103, 105, 105, 105]"
183409515,6,-1,2,Centered,"[45, 48, 49, 50, 51]","[-2, -2, -2, -2, -3]","[103, 105, 105, 105, 105]"
183433513,4,-1,1,,"[48, 49, 50, 51, 52]","[-2, -2, -2, -3, -3]","[105, 105, 105, 105, 106]"
183457519,4,-1,1,Centered,"[49, 50, 51, 52, 53]","[-2, -2, -3, -3, -3]","[105, 105, 105, 106, 106]"
183511514,5,-3,1,up,"[50, 51, 52, 53, 55]","[-2, -3, -3, -3, -5]","[105, 105, 106, 106, 106]"
183535528,5,-2,1,up,"[51, 52, 53, 55, 56]","[-3, -3, -3, -5, -5]","[105, 106, 106, 106, 106]"
183559557,5,-3,0,Centered,"[52, 53, 55, 56, 57]","[-3, -3, -5, -5, -6]","[106, 106, 106, 106, 106]"
183621526,6,-3,0,Centered,"[53, 55, 56, 57, 59]","[-3, -5, -5, -6, -6]","[106, 106, 106, 106, 106]"
183645518,4,-1,-1,,"[55, 56, 57, 59, 59]","[-5, -5, -6, -6, -6]","[106, 106, 106, 106, 105]"
183669503,4,-1,-1,Centered,"[56, 57, 59, 59, 60]","[-5, -6, -6, -6, -6]","[106, 106, 106, 105, 105]"
183717507,5,-1,0,up,"[57, 59, 59, 60, 62]","[-6, -6, -6, -6, -7]","[106, 106, 105, 105, 106]"
183751328,4,-2,-1,Centered,"[59, 59, 60, 62, 63]","[-6, -6, -6, -7, -8]","[106, 105, 105, 106, 105]"
183781326,6,-3,-1,up,"[59, 60, 62, 63, 65]","[-6, -6, -7, -8, -9]","[105, 105, 106, 105, 104]"
183837501,7,-4,0,Centered,"[60, 62, 63, 65, 67]","[-6, -7, -8, -9, -10]","[105, 106, 105, 104, 105]"
183871517,5,-3,0,Centered,"[62, 63, 65, 67, 67]","[-7, -8, -9, -10, -10]","[106, 105, 104, 105, 106]"
183895515,5,-2,1,Centered,"[63, 65, 67, 67, 68]","[-8, -9, -10, -10, -10]","[105, 104, 105, 106, 106]"
183923322,3,0,3,,"[65, 67, 67, 68, 68]","[-9, -10, -10, -10, -9]","[104, 105, 106, 106, 107]"
183983539,1,1,2,Centered,"[67, 67, 68, 68, 68]","[-10, -10, -10, -9, -9]","[105, 106, 106, 107, 107]"
184007514,1,1,1,Centered,"[67, 68, 68, 68, 68]","[-10, -10, -9, -9, -9]","[106, 106, 107, 107, 107]"
184035321,0,1,0,Centered,"[68, 68, 68, 68, 68]","[-10, -9, -9, -9, -9]","[106, 107, 107, 107, 106]"
184084508,-2,0,0,Centered,"[68, 68, 68, 68, 66]","[-9, -9, -9, -9, -9]","[107, 107, 107, 106, 107]"
184108515,-2,1,0,Centered,"[68, 68, 68, 66, 66]","[-9, -9, -9, -9, -8]","[107, 107, 106, 107, 107]"
184132513,-3,1,0,Centered,"[68, 68, 66, 66, 65]","[-9, -9, -9, -8, -8]","[107, 106, 107, 107, 107]"
184193511,-4,1,2,Centered,"[68, 66, 66, 65, 64]","[-9, -9, -8, -8, -8]","[106, 107, 107, 107, 108]"
184217503,-2,1,1,Centered,"[66, 66, 65, 64, 64]","[-9, -8, -8, -8, -8]","[107, 107, 107, 108, 108]"
184241516,-3,0,2,Centered,"[66, 65, 64, 64, 63]","[-8, -8, -8, -8, -8]","[107, 107, 108, 108, 109]"
184295506,-2,1,3,Centered,"[65, 64, 64, 63, 63]","[-8, -8, -8, -8, -7]","[107, 108, 108, 109, 110]"
184319519,-1,1,2,Centered,"[64, 64, 63, 63, 63]","[-8, -8, -8, -7, -7]","[108, 108, 109, 110, 110]"
184343535,-2,0,2,Centered,"[64, 63, 63, 63, 62]","[-8, -8, -7, -7, -8]","[108, 109, 110, 110, 110]"
184397514,-1,0,1,Centered,"[63, 63, 63, 62, 62]","[-8, -7, -7, -8, -8]","[109, 110, 110, 110, 110]"
184429507,-1,-1,0,Centered,"[63, 63, 62, 62, 62]","[-7, -7, -8, -8, -8]","[110, 110, 110, 110, 110]"
184455331,-1,-1,0,Centered,"[63, 62, 62, 62, 62]","[-7, -8, -8, -8, -8]","[110, 110, 110, 110, 110]"
184495337,0,0,0,Centered,"[62, 62, 62, 62, 62]","[-8, -8, -8, -8, -8]","[110, 110, 110, 110, 110]"
184553322,-1,0,0,Centered,"[62, 62, 62, 62, 61]","[-8, -8, -8, -8, -8]","[110, 110, 110, 110, 110]"
184583318,-1,0,0,Centered,"[62, 62, 62, 61, 61]","[-8, -8, -8, -8, -8]","[110, 110, 110, 110, 110]"
184623327,-1,0,0,Centered,"[62, 62, 61, 61, 61]","[-8, -8, -8, -8, -8]","[110, 110, 110, 110, 110]"
184683323,-1,0,0,Centered,"[62, 61, 61, 61, 61]","[-8, -8, -8, -8, -8]","[110, 110, 110, 110, 110]"
185499350,-12,5,4,down,"[61, 61, 61, 61, 49]","[-8, -8, -8, -8, -3]","[110, 110, 110, 110, 114]"
185784570,-14,6,5,down,"[61, 61, 61, 49, 47]","[-8, -8, -8, -3, -2]","[110, 110, 110, 114, 115]"
185850486,-17,7,4,Centered,"[61, 61, 49, 47, 44]","[-8, -8, -3, -2, -1]","[110, 110, 114, 115, 114]"
185874501,-19,7,4,Centered,"[61, 49, 47, 44, 42]","[-8, -3, -2, -1, -1]","[110, 114, 115, 114, 114]"
186639325,-43,12,3,Centered,"[49, 47, 44, 42, 6]","[-3, -2, -1, -1, 9]","[114, 115, 114, 114, 117]"
186719339,-43,11,2,Centered,"[47, 44, 42, 6, 4]","[-2, -1, -1, 9, 9]","[115, 114, 114, 117, 117]"
186769521,-40,10,3,Centered,"[44, 42, 6, 4, 4]","[-1, -1, 9, 9, 9]","[114, 114, 117, 117, 117]"
186819317,-39,10,3,Centered,"[42, 6, 4, 4, 3]","[-1, 9, 9, 9, 9]","[114, 117, 117, 117, 117]"
186899332,-4,-1,1,,"[6, 4, 4, 3, 2]","[9, 9, 9, 9, 8]","[117, 117, 117, 117, 118]"
186949322,-2,-1,1,Centered,"[4, 4, 3, 2, 2]","[9, 9, 9, 8, 8]","[117, 117, 117, 118, 118]"
187004339,-2,-1,1,Centered,"[4, 3, 2, 2, 2]","[9, 9, 8, 8, 8]","[117, 117, 118, 118, 118]"
187083478,-1,-1,1,Centered,"[3, 2, 2, 2, 2]","[9, 8, 8, 8, 8]","[117, 118, 118, 118, 118]"
187107721,0,-1,1,Centered,"[2, 2, 2, 2, 2]","[8, 8, 8, 8, 7]","[118, 118, 118, 118, 119]"
187164759,0,-1,1,Centered,"[2, 2, 2, 2, 2]","[8, 8, 8, 7, 7]","[118, 118, 118, 119, 119]"
187260331,1,-1,1,Centered,"[2, 2, 2, 2, 3]","[8, 8, 7, 7, 7]","[118, 118, 119, 119, 119]"
187310340,1,-1,1,Centered,"[2, 2, 2, 3, 3]","[8, 7, 7, 7, 7]","[118, 119, 119, 119, 119]"
187352535,1,0,0,Centered,"[2, 2, 3, 3, 3]","[7, 7, 7, 7, 7]","[119, 119, 119, 119, 119]"
187439489,1,-1,0,Centered,"[2, 3, 3, 3, 3]","[7, 7, 7, 7, 6]","[119, 119, 119, 119, 119]"
187467377,0,-1,0,Centered,"[3, 3, 3, 3, 3]","[7, 7, 7, 6, 6]","[119, 119, 119, 119, 119]"
187531316,1,-1,0,Centered,"[3, 3, 3, 3, 4]","[7, 7, 6, 6, 6]","[119, 119, 119, 119, 119]"
187621311,1,-1,0,Centered,"[3, 3, 3, 4, 4]","[7, 6, 6, 6, 6]","[119, 119, 119, 119, 119]"
187681306,1,0,0,Centered,"[3, 3, 4, 4, 4]","[6, 6, 6, 6, 6]","[119, 119, 119, 119, 119]"
187733545,2,0,0,Centered,"[3, 4, 4, 4, 5]","[6, 6, 6, 6, 6]","[119, 119, 119, 119, 119]"
187783328,1,-1,0,Centered,"[4, 4, 4, 5, 5]","[6, 6, 6, 6, 5]","[119, 119, 119, 119, 119]"
187883357,1,-1,1,Centered,"[4, 4, 5, 5, 5]","[6, 6, 6, 5, 5]","[119, 119, 119, 119, 120]"
187913331,1,-1,1,Centered,"[4, 5, 5, 5, 5]","[6, 6, 5, 5, 5]","[119, 119, 119, 120, 120]"
187963321,1,-1,1,Centered,"[5, 5, 5, 5, 6]","[6, 5, 5, 5, 5]","[119, 119, 120, 120, 120]"
188037481,1,-1,1,Centered,"[5, 5, 5, 6, 6]","[5, 5, 5, 5, 4]","[119, 120, 120, 120, 120]"
188061550,2,-1,0,Centered,"[5, 5, 6, 6, 7]","[5, 5, 5, 4, 4]","[120, 120, 120, 120, 120]"
188093322,2,-1,0,Centered,"[5, 6, 6, 7, 7]","[5, 5, 4, 4, 4]","[120, 120, 120, 120, 120]"
188203318,1,-1,0,Centered,"[6, 6, 7, 7, 7]","[5, 4, 4, 4, 4]","[120, 120, 120, 120, 120]"
188253570,2,-1,0,Centered,"[6, 7, 7, 7, 8]","[4, 4, 4, 4, 3]","[120, 120, 120, 120, 120]"
188284309,1,-1,0,Centered,"[7, 7, 7, 8, 8]","[4, 4, 4, 3, 3]","[120, 120, 120, 120, 120]"
188320311,1,-1,0,Centered,"[7, 7, 8, 8, 8]","[4, 4, 3, 3, 3]","[120, 120, 120, 120, 120]"
188376726,2,-1,0,Centered,"[7, 8, 8, 8, 9]","[4, 3, 3, 3, 3]","[120, 120, 120, 120, 120]"
188405568,1,0,0,Centered,"[8, 8, 8, 9, 9]","[3, 3, 3, 3, 3]","[120, 120, 120, 120, 120]"
188435969,1,-1,1,Centered,"[8, 8, 9, 9, 9]","[3, 3, 3, 3, 2]","[120, 120, 120, 120, 121]"
188456384,1,-1,1,Centered,"[8, 9, 9, 9, 9]","[3, 3, 3, 2, 2]","[120, 120, 120, 121, 121]"
188486300,0,-1,1,Centered,"[9, 9, 9, 9, 9]","[3, 3, 2, 2, 2]","[120, 120, 121, 121, 121]"
188506643,0,-1,1,Centered,"[9, 9, 9, 9, 9]","[3, 2, 2, 2, 2]","[120, 121, 121, 121, 121]"
188532280,1,-1,0,Centered,"[9, 9, 9, 9, 10]","[2, 2, 2, 2, 1]","[121, 121, 121, 121, 121]"
188560303,1,-1,0,Centered,"[9, 9, 9, 10, 10]","[2, 2, 2, 1, 1]","[121, 121, 121, 121, 121]"
188582835,1,-1,0,Centered,"[9, 9, 10, 10, 10]","[2, 2, 1, 1, 1]","[121, 121, 121, 121, 121]"
188608389,1,-1,0,Centered,"[9, 10, 10, 10, 10]","[2, 1, 1, 1, 1]","[121, 121, 121, 121, 121]"
188633295,0,-1,0,Centered,"[10, 10, 10, 10, 10]","[1, 1, 1, 1, 0]","[121, 121, 121, 121, 121]"
188659070,1,-1,0,Centered,"[10, 10, 10, 10, 11]","[1, 1, 1, 0, 0]","[121, 121, 121, 121, 121]"
188688476,1,-1,0,Centered,"[10, 10, 10, 11, 11]","[1, 1, 0, 0, 0]","[121, 121, 121, 121, 121]"
188712462,1,-1,0,Centered,"[10, 10, 11, 11, 11]","[1, 0, 0, 0, 0]","[121, 121, 121, 121, 121]"
188768670,2,0,0,Centered,"[10, 11, 11, 11, 12]","[0, 0, 0, 0, 0]","[121, 121, 121, 121, 121]"
188802271,1,0,0,Centered,"[11, 11, 11, 12, 12]","[0, 0, 0, 0, 0]","[121, 121, 121, 121, 121]"
188827881,1,0,0,Centered,"[11, 11, 12, 12, 12]","[0, 0, 0, 0, 0]","[121, 121, 121, 121, 121]"
188855288,1,0,0,Centered,"[11, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[121, 121, 121, 121, 121]"
188878292,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[121, 121, 121, 121, 121]"
188905039,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[121, 121, 121, 121, 121]"
188929371,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[121, 121, 121, 121, 121]"
188954676,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[121, 121, 121, 121, 121]"
188980081,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[121, 121, 121, 121, 121]"
189005392,0,0,1,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[121, 121, 121, 121, 122]"
189030477,0,0,1,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[121, 121, 121, 122, 122]"
189055834,0,-1,1,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, -1]","[121, 121, 122, 122, 122]"
189082421,0,-1,1,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, -1, -1]","[121, 122, 122, 122, 122]"
189106788,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, -1, -1, 0]","[122, 122, 122, 122, 122]"
